Repo Type,Repo Name,Filename,ML TD Type,ML Pipeline Stage,NLC,CS,TFI,ANL,ANC,AVT,AVM
Tool,scikit-learn-contrib/metric-learn,metric_learn/nca.py,UMC,Training,0.0407725321888412,0.027714932126696835,0.04724837074583635,0.08660540239487607,0.019629225736095966,0.054767184035476715,0.06451612903225806
Tool,Accenture/AmpliGraph,ampligraph/latent_features/models.py,UMC,Evaluation,0.05686695278969957,0.004524886877828055,0.030412744388124545,1.0,0.6237731733914941,0.9434959349593496,0.3118279569892473
Tool,awslabs/sockeye,sockeye/inference.py,MDepend,Training,1.0,0.027149321266968326,0.09739319333816075,0.7619047619047619,0.4242093784078517,0.6333333333333333,0.4301075268817205
Tool,awslabs/sockeye,sockeye/transformer.py,UMC,Modeling,0.01931330472103004,0.0011312217194570137,0.10734974656046342,0.17098301308827624,0.07306434023991276,0.15524759793052476,0.05376344086021506
Tool,optuna/optuna,optuna/pruners/hyperband.py,DS Configuration,Data Pre,0.001072961373390558,0.02319004524886878,0.20057929036929759,0.0785296574770259,0.03162486368593239,0.04334811529933481,0.0
Tool,explosion/thinc,thinc/neural/_classes/affine.py,Layer Conf,Modeling,0.003218884120171674,0.04864253393665159,0.09413468501086168,0.031189083820662766,0.025081788440567066,0.035291943828529196,0.021505376344086023
Tool,explosion/thinc,thinc/layers/staticvectors.py,CDT,Other,0.010729613733905578,0.003393665158371041,0.11585807385952207,0.026176552492341965,0.017448200654307525,0.03787878787878788,0.09677419354838711
Tool,chartbeat-labs/textacy,textacy/lang_utils.py,MLKnow,Data Pre,0.05042918454935622,0.029411764705882356,0.08580738595220853,0.031189083820662766,0.017448200654307525,0.021766444937176645,0.010752688172043012
Tool,inspirehep/magpie,magpie/__init__.py,DS Configuration,Training,0.41738197424892703,0.0005656108597285068,0.008146270818247646,0.06126427179058758,0.03598691384950927,0.06223207686622321,0.16129032258064518
Tool,IntelPython/sdc,hpat/hiframes_join.py,CDT,Data Acq,0.3540772532188841,0.3235294117647059,0.1334178131788559,0.25368978000556947,0.2748091603053435,0.2920916481892092,0.20430107526881722
Tool,IntelPython/sdc,hpat/hiframes/boxing.py,MLKnow,Data Pre,0.13412017167381976,0.0011312217194570137,0.16020999275887038,0.15622389306599832,0.12649945474372956,0.19297856614929787,0.25806451612903225
Tool,IntelPython/sdc,hpat/compiler.py,MLKnow,Data Pre,0.3293991416309013,0.1566742081447964,0.19822592324402605,0.06878306878306878,0.05125408942202835,0.06433850702143384,0.1827956989247312
Tool,IntelPython/sdc,hpat/hiframes/pd_dataframe_ext.py,Proto,Data Acq,0.3487124463519313,0.16968325791855204,0.20148443157132512,0.32692843219159007,0.37404580152671757,0.4025129342202513,0.2903225806451613
Tool,IntelPython/sdc,sdc/datatypes/hpat_pandas_series_rolling_functions.py,MDepend,Data Pre,0.0869098712446352,0.06165158371040724,0.2717233888486604,0.2681704260651629,0.16902944383860416,0.19138950480413894,0.12903225806451613
Tool,kornia/kornia,kornia/filters/blur.py,UMC,Data Pre,0.07296137339055794,0.07635746606334842,0.20039826212889209,0.04427736006683375,0.010905125408942203,0.018588322246858833,0.03225806451612903
Tool,Rostlab/nalaf,nala/features/tmvar.py,Data Conf,Data Pre,0.009656652360515022,0.0011312217194570137,0.01176683562635771,0.07268170426065163,0.1068702290076336,0.07243163340724317,0.15053763440860216
Tool,DigitalSlideArchive/HistomicsTK,server/docker_resource.py,Data Conf,Other,0.536480686695279,0.005090497737556561,0.049239681390296886,0.10219994430520746,0.09596510359869138,0.08377679231337767,0.4838709677419355
Application,pierluigiferrari/ssd_keras,ssd_box_encode_decode_utils.py,Proto,Data Pre,0.2274678111587983,0.006221719457013575,0.0036205648081100647,0.10971874129768866,0.06870229007633588,0.16326681448632668,0.16129032258064518
Application,shenweichen/DeepCTR,deepctr/models/nfm.py,UMC,Modeling,0.00536480686695279,0.0005656108597285068,0.05376538740043446,0.0303536619326093,0.0021810250817884407,0.022838137472283814,0.021505376344086023
Application,lmcinnes/umap,umap/umap_.py,MDepend,Training,0.0,0.05373303167420815,0.030412744388124545,0.5254803675856308,0.2998909487459106,0.40805617147080564,0.043010752688172046
Application,lmcinnes/umap,umap/umap_.py,MDepend,Training,0.0,0.05373303167420815,0.0,0.5254803675856308,0.2998909487459106,0.40805617147080564,0.043010752688172046
Application,aleju/imgaug,imgaug/augmentables/bbs.py,Data Conf,Data Pre,0.010729613733905578,0.056561085972850686,0.19116582186821143,0.29490392648287383,0.2617230098146129,0.27102734663710276,0.4301075268817205
Tool,DependableSystemsLab/TensorFI,TensorFI/injectFault.py,Data Conf,Data Pre,0.00536480686695279,0.015837104072398193,0.027697320782041998,0.4631021999443052,0.4176663031624864,0.38736141906873617,0.03225806451612903
Tool,IGITUGraz/L2L,bin/ltl-fun-gs.py,HP Conf,Training,0.01502145922746781,0.006221719457013575,0.028964518464880518,0.034530771372876634,0.0032715376226826612,0.030894308943089432,0.021505376344086023
Application,mdangschat/ctc-asr,python/s_input.py,UMC,Data Acq,0.02575107296137339,0.003959276018099548,0.005973931933381607,0.0556947925368978,0.019629225736095966,0.06234294161123429,0.11827956989247312
Application,Merck/deepbgc,deepbgc/output/antismash_json.py,Data Conf,Other,0.008583690987124463,0.0005656108597285068,0.04706734250543084,0.040100250626566414,0.03162486368593239,0.03654841093865484,0.10752688172043012
Application,Neuraxio/Neuraxle,neuraxle/metaopt/random.py,MLKnow,Training,0.033261802575107295,0.018665158371040727,0.043084721216509775,0.11584516847674742,0.06870229007633588,0.08263118994826311,0.1827956989247312
Application,SimGus/Chatette,src/Generator.py,UMC ,Data Acq,0.3272532188841201,0.041855203619909506,0.007060101375814627,0.08576998050682261,0.08724100327153762,0.06378418329637842,0.05376344086021506
